425,1,胔,-,"kości martwych zwierząt
zepsute mięso",
426,1,胗,-,"odra
pryszcz
krosta
febra",
427,1,胠,-,"otwarcie
otwieranie
wyrzucać",
428,1,胮,-,"puchnąć
nabrzmiewać
spuchnąć",
429,1,胶,-,"klej
żywica
guma
kość piszczelowa
dźwięk
odgłos",
430,1,胳,-,"pacha
ramię",
431,1,胰,-,"trzustka
mydło",
432,1,胾,-,"cięcie mięsa na kawałki
mielone mięso",
433,1,胺,-,kopalnia,
434,1,胹,-,"gotowany
wysmażony",
435,1,乿,-,"leczyć
uzdrawiać
goić się",
436,1,乹,-,"zeschnięcie
wypijać
susza
suszyć
schnąć
cesarz
niebo",
437,1,茷,-,"kwiat
kwitnąć
rozkwitać
trzepotać
łopotać",
438,1,乵,-,"postęp
robić postępy
wchodzić",
439,1,茭,-,"nawodna trawa
jadalne łodygi roślin",
440,1,乨,-,"zaczynać
rozpoczynać
startować
być pierwszy",
441,1,乩,-,"boski
duchowny",
442,1,茢,-,"pośpiech
pęd
gonitwa
turzyca",
443,1,茞,-,"dzięgiel (rodzaj rośliny)
pachnąca roślina",
444,1,乜,-,"zez
zezować
mrużyć oczy
co? he?",
445,1,乚,-,"element podstawowy na haczyk
ukrywać
ukryty
schowany
tajemniczy
zagadkowy
sekretny
mały
minuta",
446,1,茖,-,"czosnek
górski por",
447,1,乑,-,"montować
składać
stawiać tuż obok siebie",
448,1,茈,-,roślina służąca do wytwarzania czerwonego barwnika,
449,1,茇,-,"trawa
strzecha
poszycie",
450,1,乇,-,"polegać na
zależeć od
powierzać
zawierzać",
451,1,乀,-,"rozciągać
napinać
naprężać",
452,1,茀,-,"zarośnięte trawą
zarośnięte chwastami
zarośnięte zielskiem",
453,1,茁,-,"kwitnąć
rozkwitać
kiełkować
wschodzić
energiczny
zamaszysty",
454,1,荸,-,wodny kasztan,
455,1,荽,-,kolendra,
456,1,丿,-,element katakana - no,
457,1,丱,-,"włosy w kształcie rogów
znak kanji podobny jak saguaro
czuły
delikatny
młody",
458,1,丰,-,"obfity
bujny
liczny
hojny
szczodry
gruba twarz
obfity wzrost trawy",
459,1,丶,-,"kropka
element podstawowy na kropkę lub tyknięcie (chwilę)",
460,1,丵,-,"gruba
gęsta
bujna",trawa
461,1,丫,-,"rozwidlenie
rozgałęzienie",
462,1,丨,-,"linia
numer jeden
element podstawowy na pałeczkę",
463,1,丮,-,"łapać
chwytać
schwytać
łowić
połów
zaczep
chwyt",
464,1,丯,-,"gęsty
zwarty
zbity
spoisty",
465,1,丣,-,dziesiąty znak w chińskim horoskopie - kogut,
466,1,两,-,"obaj
oboje
para
dwa
odrobina",
467,1,丟,-,"odrzucać
tracić
stracić",
468,1,荑,-,"kiełek
pęd
tara
wyka",
469,1,丒,-,drugi znak w chińskim horoskopie - wół,
470,1,荔,-,liczi,
471,1,丌,-,"stół
tablica
tabela",
472,1,荍,-,"gryka
ziołolecznictwo",
473,1,荃,-,"aromatyczne zioło
cienkie ubranie
delikatne ubranie
ładne ubranie",
474,1,丂,-,"utrudnienie w oddychaniu
odmiana innych znaków",
475,1,丄,-,"powyżej
ponad
na górze",
476,1,荇,-,"grzybieńczyk wodny (gatunek byliny należący do rodziny bobrkowatych)
wodna roślina",
477,1,丅,-,"poniżej
pod
na dole
obniżać
niższy
podwładny",
478,1,荄,-,korzenie,
479,1,仵,-,"podobny
zbliżony",
480,1,仳,-,"część kompanii
część towarzystwa
część spółki
rozdzielać
separować",
481,1,仾,-,"poniżej
pod
niski
niższy
kłaniać się
spuszczać
zwisać",
482,1,仿,-,"jakby
jakoby
niby
naśladować
imitować
udawać
kopiować
stać w miejscu
stać w bezruchu
wędrować
błądzić
włóczyć się",
483,1,份,-,"obowiązek
powinność
część
udział",
484,1,仡,-,"silny
mocny
mężny
dzielny
waleczny",
485,1,莩,-,"bardzo chudy
bardzo cienki
błona wewnątrz trzciny",
486,1,莒,-,"roślina podobna do konopi
zioło
ziele
taro",
487,1,莜,-,nagi owiec,specjalny gatunek owca
488,1,莝,-,siekanie słomy dla zwierząt,
489,1,莛,-,łodyga trawy i etc,
490,1,莘,-,"długi
liczny
bagienna roślina używana jako lekarstwo",
491,1,仚,-,latać,
492,1,莙,-,rodzaj wodnej rośliny,
493,1,仛,-,"różny
odmienny
inny
dziwny
obcy
młoda dziewczyna",
494,1,莆,-,gatunek legendarnego drzewa,
495,1,仃,-,"samotny
odludek
samotnik",
496,1,莀,-,"rolnictwo
farma
gospodarstwo rolne
uprawiać
farmer
rolnik",
497,1,菶,-,"kwiat
rodzaj wodnej rośliny",
498,1,菸,-,"papieros
dym
palenie
sadza
tytoń",
499,1,菹,-,słone lub marynowane warzywa,
500,1,亹,-,"wywierać
natężać
pracować
niezmordowany
niestrudzony
postęp
rozwój",
501,1,菼,-,"sitowie
cibora",rodzaj roślin
502,1,亠,-,element podstawowy na pokrywkę od kociołku,
503,1,亯,-,"cieszyć się
lubić
korzystać
otrzymać
przyjmować
dostawać",
504,1,菑,-,"teren pod uprawę
pielenie trawy",
505,1,亗,-,"wiek
rok
żniwa
zbiory",
506,1,亝,-,"jednolity
równy
regularny
organizować
układać
porządkować
jednakowy uniform
jednakowy mundurek",
507,1,菀,-,"bujność wzrostu
obfitość wzrostu",
508,1,菇,-,grzyby,
509,1,亅,-,"element podstawowy na haczyk
upierzony kij",
510,1,菉,-,"zielony bambus
zielonkawy bambus",
511,1,亊,-,"wypadek
przypadek
sprawa
wydarzenie
kwestia
służyć",
512,1,菏,-,rzeka w prowincji Szantung,
513,1,亍,-,"koreańska nazwa miejsca
robić małe kroczki
podejmować małe kroki",
514,1,佬,-,"kantoński mężczyzna
dorosły
dojrzały",
515,1,舨,-,sampan,"łódź lub mały statek, zwykle o konstrukcji drewnianej, przeznaczony do żeglugi rzecznej i przybrzeżnej we wschodniej Azji"
516,1,佪,-,"obejść
krążyć
omijać
wahać się
chwiać się",
517,1,舢,-,sampan,"łódź lub mały statek, zwykle o konstrukcji drewnianej, przeznaczony do żeglugi rzecznej i przybrzeżnej we wschodniej Azji"
518,1,你,-,"ty
zaimek - druga osoba",
519,1,舡,-,"statek
okręt",
520,1,佣,-,prowizja,
521,1,佽,-,"pomoc
wsparcie
wspomaganie",
522,1,佾,-,rząd tancerzy,
523,1,佹,-,"zależeć od
wsparcie
poparcie
postępować wbrew
występować przeciwko",
524,1,舺,-,"nazwa miejsca na Tajwanie
Tajpej",
525,1,佺,-,"wróżka
czarodziejka
duszek",
526,1,佷,-,działanie sprzeczne do,
527,1,舲,-,"łódź mieszkalna
barka mieszkalna
mała łódź z okienkami",
528,1,佌,-,"mały
drobny
niewielki",
529,1,佋,-,"kontynuować
trwać
pozostawać
przekazywać
przekazać
łączyć",
530,1,舉,-,"akcja
działanie
czynność
zachowanie
postępowanie
plan
projekt
powodować
wzbudzać",
531,1,佈,-,"ogłaszać
zapowiadać
obwieszczać
anonsować
nagłaśniać
rozgłaszać
rozpowszechniać",
532,1,佉,-,"nazwa boskiej istoty
nazwisko
transliteracja sanskrytu „kh”",
533,1,舀,-,"chochla
czerpak
łyżka",
534,1,佀,-,"być podobnym do
przypominać",
535,1,舃,-,"sroka
but
podeszwa buta",
536,1,舝,-,"filar
podpora
podstawa",
537,1,舚,-,"wystawić język
wypiąć język",
538,1,舔,-,"lizanie językiem
oblizywanie językiem
smakować
kosztować",
539,1,佔,-,"zajmować (coś) siłą
opętać
mieć
posiadać
uzurpować
przywłaszczać",
540,1,舓,-,"spalać
wypalać
gardzić
wzgardzać
chłeptać
lizać
oblizywać
smakować
ulegać
przechodzić
nie doceniać",
541,1,伮,-,wkładać wielki wysiłek,
542,1,艭,-,"statek
okręt",
543,1,艢,-,"rufa
dziób",
544,1,艣,-,"wiosło
rufowe wiosło",
545,1,伹,-,"tępy
ograniczony
wolny
nieumiejętny",
546,1,伻,-,"emisariusz
wysłannik
posłaniec
goniec
wysyłanie emisariusza",
547,1,伾,-,"potężny
mocny
mocarny
ogromny
silny",
548,1,伷,-,potomek,
549,1,艴,-,"zmienianie oblicza
zmienianie wyrazu twarzy",
550,1,伋,-,"zwodniczy
złudny
oszukańczy",
551,1,伈,-,"bojaźliwy
lękliwy
strachliwy
nerwowy",
552,1,艋,-,mała łódź,
553,1,艎,-,szybka łódź,
554,1,伀,-,"podekscytowany
podniecony
przejęty",
555,1,艄,-,rufa statku,
556,1,艅,-,"wysyłanie okrętu
wysyłanie statku",
557,1,伙,-,"kolega
współpracownik
kompan
towarzysz
narzędzie
utensylia
naczynie
sprzęt",
558,1,艚,-,"łódź
statek",
559,1,艜,-,długi wąski statek z dwoma masztami,
560,1,艑,-,mała łódź,
561,1,众,-,"tłum
tłok
rzesza
masa
publiczność
społeczeństwo",
562,1,伕,-,"zwykły robotnik
zwykły pracownik
pospolity robotnik
pospolity pracownik",
563,1,芧,-,kasztan,
564,1,芣,-,babka lecznicza,rodzaj roślin
565,1,芡,-,roślina połączona z lilią wodną,
566,1,芮,-,"mały
drobny
niewielki
brzeg wody",
567,1,芪,-,seler,
568,1,芩,-,roślina rosnąca na mokradłach słonych,
569,1,芨,-,"nazwa rośliny
korzeń używany w wielu celach",
570,1,芰,-,wodna kotewka,rodzaj roślin
571,1,芿,-,"trawa, która została ucięta i ponownie urosła
dzika trawa",
572,1,芼,-,"zielenina
wybierać",
573,1,俅,-,ozdobna czapka,
574,1,芃,-,bujny wzrost,
575,1,俁,-,"duży
wielki
obszerny",
576,1,芎,-,rodzaj zioła,
577,1,芊,-,bujny i pełen wigoru liść,
578,1,俈,-,"pilny kontakt
informować prędko",
579,1,芔,-,ogólne określenie na roślinę,
580,1,芑,-,"białe proso
biała jagła",
581,1,俜,-,"wysyłanie wiadomości
wysyłanie komunikatu
zaufanie do",
582,1,俛,-,"pilny
pracowity
staranny
patrzeć z góry
patrzeć w dół
spoglądać z góry",
583,1,芚,-,"głupi
niemądry
durny
zielony kiełek",
584,1,苢,-,jęczmień,
585,1,苡,-,"łzawica
babka",rodzaj roślin
586,1,苪,-,"jasny
promienny
błyszczący
lśniący
wspaniały
świetny
doskonały",
587,1,苯,-,"benzen (organiczny związek chemiczny z grupy arenów)
bujny
obfity",
588,1,苶,-,"zmęczony
strudzony
znudzony",
589,1,苷,-,lukrecja,rodzaj roślin
590,1,侷,-,"ograniczony
zamknięty
ciasny
krępować
ograniczać
ściskać
zwężać",
591,1,苽,-,"sitowie
dziki ryż",roślina
592,1,侂,-,"pytać
prosić
żądać
zlecać
powierzać",
593,1,侁,-,"tłum
tłok
gromada",
594,1,侅,-,"w objęciach
w uścisku
gotowy do włączenia do
dawać
dać",
595,1,侄,-,"bratanek
siostrzeniec",
596,1,侊,-,"duży
wielki
obszerny",
597,1,侎,-,"ustanowić
założyć
ustalić
pacyfikować
uspokajać
łagodzić
rozstrzygać
uregulować
koić
łagodzić
uśmierzać",
598,1,苐,-,"stopień
liczba
sekwencja
ciąg
kolejność",
599,1,苕,-,sitowata roślina,
600,1,侗,-,"duży
wielki
obszerny
ignorancki
niegrzeczny
nieuprzejmy
ordynarny
wieśniak
cham
prostak",
601,1,侔,-,"równy
równość
jednakowy",
602,1,侚,-,"szybki
prędki",
603,1,蕕,-,cuchnąca trawa,
604,1,蕑,-,"rodzaj rośliny
rośliny pnące",
605,1,蕞,-,"mało
niewiele
trochę
odrobinę",
606,1,蕝,-,"garść
garstka",
607,1,蕙,-,rodzaj pachnącej orchidei,
608,1,蕆,-,"kompletny
całkowity
koniec
finisz
rozwiązanie",
609,1,蕹,-,wilec wodny,gatunek rośliny z rodziny powojowatych
610,1,蕡,-,nasiona zioła,
611,1,蕢,-,"jadalny amarant
słomiany koszyk",
612,1,蔞,-,bylica Stellera,rodzaj roślin
613,1,蔆,-,wodny kasztan,
614,1,蔇,-,"skrajny
krańcowy
ekstremalny
bujny wzrost
obfity wzrost
zasięg
rozciągłość
osiągać",
615,1,蔌,-,warzywa,
616,1,蔲,-,gałka muszkatołowa,
617,1,蔴,-,zioło,
618,1,蔿,-,"nazwa miejsca
nazwisko",
619,1,蔥,-,"por
cebula
młoda cebulka",
620,1,蔫,-,"spokój
cisza
spróchniały
zgniły
zepsuty
zwiędły
spłowiały",
621,1,蔯,-,odmiana bylicy,
622,1,藟,-,"pnącze
roślina pnąca
nawijać
zwijać
owijać
winorośl",
623,1,藚,-,roślina wodna,
624,1,藘,-,"szalony
wciekły
obłąkany
zwariowany",
625,1,藎,-,"wierność
oddanie
lojalność
rodzaj chwastu",
626,1,藊,-,odmiana fasoli z płaskim strąkiem,
627,1,藇,-,"cienki
drobny
świetny
ładny
piękny
delikatny",
628,1,藾,-,"osłaniać
zakrywać
przykrywać
chować
rodzaj bylicy",
629,1,藶,-,rodzaj rośliny,
630,1,薘,-,babka zwyczajna,rodzaj roślin
631,1,薟,-,"winorośl
pnącze",
632,1,薓,-,żeń-szeń,
633,1,薉,-,"brudny
nieprzyzwoity
nieczysty
niemoralny
nieobyczajny
nieetyczny
obsceniczny",
634,1,薏,-,"ziarna lotosu
nasienie lotosu
ziarna łzawnicy ogrodowej",
635,1,薌,-,"aromatyczny
zapachowy
woń zapachu z zboża",
636,1,薁,-,"winorośl
pnącze",
637,1,薆,-,"ukrywać
taić
chować
zakrywać
zasłaniać",
638,1,薅,-,"pielić
wykorzenić
wytępić",
639,1,薾,-,bujny rozrost kwiatów,
640,1,薿,-,kwiat,
641,1,薶,-,"brudny
plugawy
sprośny
ohydny
grzebać
pochować
zatykać
zatkać",
642,1,薢,-,zdrewniała roślina pnącza,
643,1,薧,-,"suszone jedzenie
wysuszone jedzenie",
644,1,葍,-,roślina,
645,1,葑,-,rzepik,roślina
646,1,葒,-,zioło,
647,1,葚,-,owoce morwy,
648,1,葠,-,żeń-szeń,
649,1,葳,-,"kwitnący
bujny
obfity
znak używana do różnych roślin",
650,1,葽,-,"krzyżownica japońska (roślina)
ziarno
zboże",
651,1,葸,-,"przestraszony
niespokojny
lękliwy
nieśmiały
wstydliwy",
652,1,萁,-,"rodzaj trawy
strąk fasoli",
653,1,萆,-,"roślina oleju rycynowego
znak używany również do innych roślin",
654,1,萊,-,"nieużytek
pole leżące obłogiem
komosa
chwast
zielsko",
655,1,萋,-,"piękny
wspaniały
śliczny
bujny wzrost",
656,1,萑,-,"trawa używana do tworzenia mat
Huanpu
popularne miejsce dla złodziei",
657,1,蓌,-,"kucać
przykucać
przysiadać
udawany
przyszywany",
658,1,蓏,-,"owoce wzrastające ponad niskie rośliny
melon",
659,1,蓇,-,kokon owoców,
660,1,蓀,-,"zapachowa trawa
kwiat
irys",
661,1,蓂,-,szczęśliwe miejsce,
662,1,蓓,-,"pączek
pąk",
663,1,蓯,-,lecznicze zioło,
664,1,蓪,-,"papierowa roślina
aralia papyrifera",rodzaj rośliny
665,1,蓧,-,"bambusowy koszyk
grabie
pielnik
wypielacz",
666,1,蓽,-,"pieprz długi (gatunek rośliny z rodziny pieprzowatych)
gatunek fasoli",
667,1,蓺,-,"zdolność
umiejętność
możliwość
talent
rzemiosło
kunszt",
668,1,蓷,-,"serdecznik syberyjski
matka wojny",gatunek rośliny zielnej należący do rodziny jasnotowatych
669,1,蓰,-,zwiększać pięciokrotnie,
670,1,蒂,-,"szypułka
łodyga rośliny",
671,1,蒞,-,"przybyć
przyjeżdżać
przyjechać
osiągnąć
sięgać
dotrzeć
zarządzać
kierować",
672,1,蒓,-,"jadalna woda
płoczyniec (roślina wodna)",
673,1,蒨,-,"bujna roślinność
bujny wzrost",
674,1,蒯,-,"pośpiech, w którym robi się wiele rzeczy",
675,1,蒦,-,"obliczać
kalkulować
liczyć
mierzyć",
676,1,蒺,-,janowiec,rodzaj roślin należący do rodziny bobowatych
677,1,蒽,-,antracen,
678,1,蒱,-,hazardowa gra w kości,
679,1,蝻,-,"niedojrzały pasikonik
niedojrzała szarańcza",
680,1,蝡,-,rodzaj osy,
681,1,蝘,-,"rodzaj cykady
gekon",
682,1,蝝,-,larwa szarańczy,
683,1,蜹,-,"komar
moskit",
684,1,蜺,-,odbicie tęczy,
685,1,蜡,-,"świeca
szklany
szklisty
robak
robal
wosk
woskowy",
686,1,蜣,-,"żuk gnojowy
żuk gnojak
żuk gnojarz",
687,1,蜮,-,"żółw
bajeczna istota podobna do żółwia",
688,1,蜔,-,intarsja,
689,1,蜇,-,meduza,
690,1,蜎,-,"larwa komara
larwa moskita",
691,1,蜋,-,"żuk gnojowy
żuk gnojak
żuk gnojarz
owad
insekt",
692,1,蟿,-,szarańcza,
693,1,蟳,-,rodzaj kraba,
694,1,蟫,-,"owad powszechnie znany jako rybik niszczący ubrania, książki i etc",
695,1,蟪,-,rodzaj cykady,
696,1,蟭,-,bardzo mały robak,
697,1,蟣,-,"jaja wszy
gnida",
698,1,蟢,-,"pająk
uszczelnienie",
699,1,蟜,-,"owad
insekt
robak",
700,1,蟐,-,"modliszka
ropucha",
701,1,蟖,-,"konik polny
szarańcza
larwa ćmy",
702,1,蟕,-,"odmiana żółwia
Rzeka Żółta",
703,1,蟈,-,"cykada
mała zielona żaba",
704,1,蟁,-,"komar
moskit",
705,1,螾,-,dżdżownica,
706,1,螿,-,rodzaj cykady,
707,1,螵,-,poczwarka,
708,1,螭,-,"okrutny
srogi
bezlitosny
smok któremu nie urosły rogi",
709,1,螬,-,larwa w owocu,
710,1,螣,-,mityczny bezskrzydły smok,
711,1,螞,-,"pijawka
mrówka",
712,1,螘,-,mrówka,
713,1,螙,-,"larwa w drewnie
znak używany przenośnie na korupcję
robak w książce, ubraniu i etc",
714,1,螗,-,rodzaj cykady,
715,1,螓,-,mała cykada z kwadratową głową,
716,1,螌,-,"jadowita mucha
pasiasty
prążkowany
pręgowany
w paski",
717,1,螋,-,"stonoga
krocionóg
pająk",
718,1,螉,-,osa,
719,1,螆,-,włochate i trujące gąsienice,
720,1,螄,-,rodzaj ślimaka ze spiralną muszlą,
721,1,虢,-,nazwa starożytnego feudalnego stanu w Shenxi i Hunan,
722,1,虣,-,"okrutny
srogi
bezlitosny
namiętny
żarliwy
zażarty
gwałtowny
agresywny",
723,1,虡,-,struktura pomocnicza dla dzwonu,
724,1,虩,-,"strach
przerażenie
trwoga
bojaźń",
725,1,虷,-,"robak
glista
dżdżownica",
726,1,虺,-,ogromny jadowity wąż,
727,1,虀,-,"por
mielone pikle
mielone ogórki kiszone
mieszać
mieszanka
sól",
728,1,虆,-,"kosz do noszenia błota
splatać
oplatać
owijać",
729,1,虍,-,"cętkowany
nakrapiany
element podstawowy na tygrysa
tygrysie cętki",
730,1,虓,-,"ryk
ryczeć
grzmieć
huk
zaryczeć",
731,1,虒,-,"ziemnowodna bestia przypominająca tygrysa
róg
nazwa miejsca",
732,1,虖,-,"płakać
krzyczeć
wołać
beczeć
wrzeszczeć
wyć
ryczeć",
733,1,蘧,-,"ziarno
zboże
niejadalna roślina przypominająca pszenicę",
734,1,蘯,-,"kołysać
bujać
huśtać
rzucać",
735,1,蘰,-,nazwisko,
736,1,蘺,-,gatunek rośliny,
737,1,蘸,-,"zanurzyć
maczać
umoczyć
powtórnie wyjść za mąż
powtórnie ożenić się",
738,1,蘄,-,odmiana bylicy,rodzaj roślin
739,1,蘅,-,"pachnąca roślina, której korzeń jest lekarstwem",
740,1,蘀,-,spadanie liści i kory,
741,1,蘑,-,rodzaj jadalnych grzybów,
742,1,蘒,-,używane w meiboku sendai hagi,
743,1,蘘,-,rodzaj dzikiego imbiru,
744,1,蛣,-,"żuk gnojowy
żuk gnojak
żuk gnojarz",
745,1,蛀,-,"ubranie
odzież
ubiór
owady, które jedzą książki",
746,1,蛅,-,gąsienica,
747,1,蛕,-,"jelitowy robak
tasiemiec",
748,1,蚨,-,"rodzaj chrząszcza
ogólny znak na pieniądze, dolary i etc",
749,1,蚧,-,czerwono nakrapiana jaszczurka,używana jako lekarstwo
750,1,蚦,-,boa dusiciel,
751,1,蚡,-,"kret
mol",
752,1,蚳,-,jaja mrówek,
753,1,蚱,-,"konik polny
szarańcza",
754,1,蚍,-,"małż
małża
różne skorupiaki",
755,1,蚘,-,tasiemiec,
756,1,蚑,-,na palcach,
757,1,颷,-,"wicher
wichura
huragan",
758,1,颴,-,"wicher
wichura
huragan",
759,1,嗶,-,używane w transliteracji,
760,1,颻,-,"dryfowanie z wiatrem
latanie z wiatrem",
761,1,颺,-,"pływać
unosić się
bujać
latać
rozproszyć
rozwiać
szybować",
762,1,颸,-,zimny wietrzyk na jesieni,
763,1,颿,-,"żagiel
żeglować",
764,1,嗿,-,"pożerać
zżerać
zeżreć",
765,1,嗢,-,"dusić
dławić
wymiotować
rzygać
serdeczny śmiech",
766,1,颮,-,"burzowy wicher
burzowa wichura",
767,1,颭,-,"kołysanie się na wietrze
chwianie się na wietrze",
768,1,嗓,-,"gardło
gardziel
głos",
769,1,嗒,-,wydawać się zapomnieć wszystko,
770,1,嗑,-,"jeść nasiona
jeść ziarno
gadatliwy
rozgadany
wielomówny
wyrzut
zarzut
wymówka",
771,1,嗛,-,"niewystarczający
niedostateczny
woreczek
torba
kieszeń
wkładać w usta
trzymać",
772,1,嗞,-,"wysyłać
konsultować
radzić się
planować
pisemne sprawozdanie",
773,1,嗃,-,"flet
rowek
żłobek",
774,1,嗁,-,"wydawanie dźwięku
robienie hałasu
robienie szumu",
775,1,嗆,-,"duszenie się przez dym
dławienie się dymem
podrażnienie nosa",
776,1,嗎,-,partykuła pytania stawiana na końcu zdania,
777,1,嗌,-,"gardło
szyja",
778,1,飶,-,"zapach
woń
aromat",
779,1,喲,-,"ah
partykuła stawiana na końcu zdania",
780,1,喿,-,"ćwierkanie ptaków
świergot ptaków",
781,1,飦,-,"bogaty
obfity
zasobny
gruby
bujny
dobrze ugotowane congee lub gruel (nazwy dań)",
782,1,喤,-,"ah
harmonia",
783,1,飧,-,"ugotowane jedzenie
wieczerza
kolacja",
784,1,飣,-,"ofiara
poświęcenie
wystawianie jedzenia na pokaz",
785,1,飡,-,"jeść
posiłek",
786,1,喣,-,oddychanie na,
787,1,喭,-,"gruby
szorstki
ordynarny
chropowaty
współczuć
ubolewać
składać kondolencje",
788,1,飪,-,"gotowanie jedzenia aż będzie wysmażone
ugotowane jedzenie",
789,1,喔,-,opisywanie odgłosów wrony,
790,1,喓,-,"brzęczenie
świergotanie
ćwierkanie",
791,1,喒,-,"zaimek oznaczający dualność
ty i ja
my dwoje
ja",
792,1,喑,-,"szlochanie niemowlę
być głupi
być durny
być tępy",
793,1,飆,-,"wicher
wichura
huragan",
794,1,喂,-,"okrzyk
wykrzyknik
zwracać (uwagę)",
795,1,飂,-,wiatr w wysokich miejscach,
796,1,喁,-,"sapiący oddech
usta ryby przy powierzchni wody",
797,1,飃,-,"cyklon
huragan
wicher
wichura
zmienny
płynny",
798,1,飌,-,wiatr,
799,1,喎,-,"skrzywione usta
wykrzywione usta",
800,1,喏,-,pełna szacunku odpowiedź na aprobatę od przełożonego,
801,1,飈,-,"wicher
wichura
huragan",
802,1,喈,-,"melodia
muzyka",
803,1,頾,-,"broda
zarost
wąsy",
804,1,頲,-,"prosto
wprost
bezpośrednio",
805,1,頫,-,"kłaniać się
ukłonić się
zginać się
pochylać się
skinąć
skinięcie
ukłon",
806,1,頣,-,patrzenie na innych z podniesionego oka,
807,1,啡,-,"kawa
morfina",
808,1,啠,-,"wolny
czysty
klarowny
filozofia
dewiza",
809,1,頦,-,"podbródek
broda",
810,1,啤,-,piwo,
811,1,啦,-,partykuła stawiana na końcu zdań twierdzących,
812,1,頜,-,"szczęka
usta",
813,1,頞,-,śluzówka nosa,
814,1,啐,-,"odgłos popijania
odgłos sączenia
popijać
sączyć
pluć
splunąć
zaskoczyć
dziwić
smakować
próbować
kosztować",
815,1,頔,-,dobry i piękny,
816,1,頖,-,"rozproszyć
rozpraszać
rozpędzić
rozpadać się
rozpaść
załamać się
szkoła dynastii Zhou",
817,1,啊,-,partykuła wykrzyknikowa,
818,1,啉,-,"wolny
powolny
opieszały
durny
głupi
idiotyczny
niemądry",
819,1,頍,-,podnieść własną głowę,
820,1,啍,-,"skrzypieć
trzeszczeć
zgrzytać
chrobotać",
821,1,頎,-,wysoki i chudy,
822,1,啁,-,"ćwierkać
świergotać
świergot",
823,1,啇,-,"bazować
opierać się
płacić
wyrównać
podchodzić
śledzić
prześladować
tamować
powstrzymywać",
824,1,頇,-,"płaska twarz
ogromna twarz
głupi
niemądry",
825,1,啅,-,"świergotać
ćwierkać
hałaśliwy
krzykliwy
głośny
wydziobywać",
826,1,唼,-,"dźwięk gulgotania wydawane przez kaczki
mowa zła",
827,1,唽,-,"świergotać
ćwierkać",
828,1,唹,-,"śmiech
uśmiech",
829,1,唵,-,"sylaba
zgłoska",
830,1,唶,-,"jęk
jęczenie
stękanie
głośny śmiech
westchnąć
wzdychać
odsapnąć",
831,1,唲,-,wymuszony śmiech,
832,1,售,-,"być popularny
sprzedawać
sprzedaż",
833,1,唫,-,"zamykać
kończyć
zakończyć
brzęczeć
buczeć
mruczeć
intonować",
834,1,唪,-,"śpiewać
intonować
recytować",
835,1,顦,-,"zużyty
zniszczony
wysłużony
wychudły
wynędzniały",
836,1,顣,-,"brew
brwi",
837,1,顢,-,"niedbały
nieostrożny
niestaranny
bezmyślny
nierozważny
guzdrać się
grzebać się",
838,1,顙,-,"czoło
płaszczyć się",
839,1,顖,-,"czaszka
góra głowy
czubek głowy",
840,1,唔,-,czytający głos,
841,1,顑,-,żółty,
842,1,唏,-,"smucić się
martwić się
ubolewać
lamentować
opłakiwać",
843,1,唈,-,"szlochać
łkać
chlipać",
844,1,顇,-,"być wymizerowany
być wynędzniały
być zabiedzony
być zużyty
być zniszczony",
845,1,唅,-,"dźwięk
wkładać w usta",
846,1,唁,-,ekspresowe kondolencje,
847,1,唀,-,wołać i oszukać,
848,1,哢,-,"ćwierkać
świergotać
szczebiot",
849,1,哦,-,śpiewać,
850,1,哪,-,"które?
gdzie?
jak?",
851,1,哯,-,"wypluć
ulać
wymiotować",
852,1,哬,-,odgłos ogromnego tłumu ludzi,
853,1,馱,-,"noszenie na plecach
obciążanie konia
ładunek na konia",
854,1,馵,-,koń z białym nogami,
855,1,哶,-,"beczeć
beknąć
beczenie
bek",
856,1,馹,-,"koń pocztowy
koń służący do przekazywania informacji",
857,1,哿,-,"doskonały
znakomity
wyborny
być w stanie
móc
potrafić
polecać
chwalić
zalecać",
858,1,馼,-,zebra o żółtych oczach i czerwonej grzywie,
859,1,馿,-,osioł,
860,1,哽,-,"zapchać się
zatykać się
szlochać
łkać
chlipać",
861,1,哼,-,"jęczeć
stękać
brzęczeć
mruczeć
śpiewać czule",
862,1,哂,-,"szyderstwo
drwina
szyderczy śmiech",
863,1,哆,-,"drżeć
drgać
trzepotać
dreszcz
drżenie
dygot",
864,1,响,-,"dźwięk
robić hałas
wydawać dźwięki
robić szum",
865,1,哎,-,"okrzyk zaskoczenia
okrzyk niespodzianki",
866,1,馛,-,"zapach
woń
aromat
pachnący
wonny
aromatyczny",
867,1,馟,-,"pachnący
wonny
aromatyczny",
868,1,馝,-,"zapach
woń
aromat",
869,1,咦,-,"wyraz zaskoczenia
wyraz niespodzianki",
870,1,咧,-,"krzywić się
grymasić
szczerzyć zęby
napinać usta",
871,1,駢,-,"kareta z dwoma koniami
wóz z dwoma koniami",
872,1,咡,-,"bok ust
boczek ust",
873,1,駬,-,nazwa legendarnego szybkiego konia,
874,1,咭,-,"odgłos śmiechu
odgłos piskliwej myszki",
875,1,咪,-,"nie!
miauczenie kota
odgłos kota
mierzyć",
876,1,駪,-,"tłum
tłok
gromada",
877,1,咨,-,"badać
dochodzić
prowadzić dochodzenie
dociekać",
878,1,咩,-,beczenie owcy,
879,1,咷,-,"głośny płacz
wycie
ryk",
880,1,駴,-,"bęben
bębnić",
